,bert_precision,bert_recall,bert_f1,bleu_score,bleu_counts,bleu_totals,bleu_precisions,bleu_bp,bleu_sys_len,bleu_ref_len,rouge_rouge1,rouge_rouge2,rouge_rougeL,rouge_rougeLsum
405,0.9857854843139648,0.9850988984107971,0.9854421019554138,80.56357871178425,"[22, 18, 16, 14]","[22, 21, 20, 19]","[100.0, 85.71428571428571, 80.0, 73.6842105263158]",0.9555630362682843,22,23,1.0,0.8421052631578947,0.85,0.85
406,0.9160068035125732,0.9271764755249023,0.9172796010971069,49.41138338152147,"[32, 22, 15, 10]","[38, 37, 36, 35]","[84.21052631578948, 59.45945945945946, 41.666666666666664, 28.571428571428573]",1.0,38,37,0.7246376811594202,0.4477611940298507,0.5217391304347826,0.5217391304347826
407,0.9476065635681152,0.8878382444381714,0.9167492985725403,49.77442695243196,"[28, 23, 20, 15]","[28, 27, 26, 25]","[100.0, 85.18518518518519, 76.92307692307692, 60.0]",0.6285839333986253,28,41,0.7096774193548387,0.45614035087719296,0.576271186440678,0.576271186440678
408,0.9563515186309814,0.959514856338501,0.9579305648803711,54.01246746073588,"[34, 26, 18, 13]","[41, 40, 39, 38]","[82.92682926829268, 65.0, 46.15384615384615, 34.21052631578947]",1.0,41,40,0.8461538461538461,0.631578947368421,0.6666666666666667,0.6666666666666667
409,0.9448589086532593,0.9651540517807007,0.9548560976982117,51.69731539571708,"[13, 10, 6, 4]","[16, 15, 14, 13]","[81.25, 66.66666666666667, 42.857142857142854, 30.76923076923077]",1.0,16,15,0.8000000000000002,0.5925925925925927,0.6666666666666665,0.6666666666666665
410,0.9650002717971802,0.9348652362823486,0.9496937394142151,37.06857133237134,"[20, 14, 8, 3]","[24, 23, 22, 21]","[83.33333333333333, 60.869565217391305, 36.36363636363637, 14.285714285714286]",0.9200444146293233,24,26,0.7906976744186046,0.5365853658536586,0.7906976744186046,0.7906976744186046
411,0.9806962013244629,0.9825567007064819,0.9816255569458008,80.03203203845001,"[14, 12, 10, 8]","[15, 14, 13, 12]","[93.33333333333333, 85.71428571428571, 76.92307692307692, 66.66666666666667]",1.0,15,15,0.962962962962963,0.8799999999999999,0.962962962962963,0.962962962962963
412,0.9504173398017883,0.9387210607528687,0.9365820288658142,47.35500503008696,"[46, 31, 21, 15]","[50, 49, 48, 47]","[92.0, 63.265306122448976, 43.75, 31.914893617021278]",0.8869204367171574,50,56,0.7951807228915664,0.5869565217391305,0.6987951807228915,0.6987951807228915
413,0.9187756776809692,0.9367642402648926,0.9276828169822693,22.08959113415789,"[8, 3, 1, 0]","[10, 9, 8, 7]","[80.0, 33.333333333333336, 12.5, 7.142857142857143]",1.0,10,9,0.823529411764706,0.39999999999999997,0.7058823529411765,0.7058823529411765
414,0.9999999403953552,0.9999999403953552,0.9999999403953552,100.00000000000004,"[10, 9, 8, 7]","[10, 9, 8, 7]","[100.0, 100.0, 100.0, 100.0]",1.0,10,10,1.0,1.0,1.0,1.0
415,0.9479525685310364,0.9359285831451416,0.9337658286094666,46.39763763064531,"[11, 8, 3, 2]","[11, 10, 9, 8]","[100.0, 80.0, 33.333333333333336, 25.0]",0.9131007162822624,11,12,0.8888888888888888,0.625,0.8888888888888888,0.8888888888888888
416,0.8977279663085938,0.9480921030044556,0.9203613996505737,25.924945760983757,"[18, 8, 4, 2]","[24, 23, 22, 21]","[75.0, 34.78260869565217, 18.181818181818183, 9.523809523809524]",1.0,24,23,0.7804878048780488,0.41176470588235287,0.5000000000000001,0.5000000000000001
417,0.9774669408798218,0.970237135887146,0.9715076088905334,85.50471204379883,"[46, 42, 38, 34]","[48, 47, 46, 45]","[95.83333333333333, 89.36170212765957, 82.6086956521739, 75.55555555555556]",1.0,48,44,0.8292682926829269,0.7058823529411764,0.8292682926829269,0.8292682926829269
418,0.9580317735671997,0.9504783153533936,0.9542401432991028,61.537145082392826,"[26, 20, 17, 14]","[32, 31, 30, 29]","[81.25, 64.51612903225806, 56.666666666666664, 48.275862068965516]",1.0,32,32,0.7719298245614034,0.6545454545454545,0.7719298245614034,0.7719298245614034
419,0.9174976348876953,0.9036665558815002,0.9080986976623535,36.14868937191239,"[18, 12, 9, 5]","[26, 25, 24, 23]","[69.23076923076923, 48.0, 37.5, 21.73913043478261]",0.8910233766955563,26,29,0.6037735849056605,0.40816326530612246,0.5882352941176471,0.5882352941176471
420,0.9573991894721985,0.9553386569023132,0.9563677906990051,44.72716940520764,"[30, 19, 14, 11]","[40, 39, 38, 37]","[75.0, 48.717948717948715, 36.8421052631579, 29.72972972972973]",1.0,40,40,0.7368421052631579,0.4594594594594595,0.7368421052631579,0.7368421052631579
421,1.0,1.0,1.0,100.00000000000004,"[13, 12, 11, 10]","[13, 12, 11, 10]","[100.0, 100.0, 100.0, 100.0]",1.0,13,13,1.0,1.0,1.0,1.0
422,0.977185070514679,0.9371906518936157,0.9552293419837952,81.53551038173119,"[15, 13, 11, 9]","[16, 15, 14, 13]","[93.75, 86.66666666666667, 78.57142857142857, 69.23076923076923]",1.0,16,15,0.8235294117647058,0.75,0.8235294117647058,0.8235294117647058
423,0.8887748718261719,0.8654278516769409,0.876945972442627,35.272189185589525,"[37, 21, 14, 10]","[53, 52, 51, 50]","[69.81132075471699, 40.38461538461539, 27.45098039215686, 20.0]",1.0,53,48,0.6521739130434783,0.3555555555555555,0.5869565217391304,0.5869565217391304
424,0.9584729671478271,0.9401824474334717,0.9492396116256714,72.15597377475453,"[35, 28, 23, 19]","[36, 35, 34, 33]","[97.22222222222223, 80.0, 67.6470588235294, 57.57575757575758]",0.9726044771163485,36,37,0.861111111111111,0.6571428571428571,0.6567164179104478,0.6567164179104478
425,0.9039118885993958,0.9478044509887695,0.9189480543136597,33.53304858196053,"[26, 20, 12, 4]","[39, 38, 37, 36]","[66.66666666666667, 52.63157894736842, 32.432432432432435, 11.11111111111111]",1.0,39,29,0.634920634920635,0.4528301886792453,0.509090909090909,0.509090909090909
426,0.9669121503829956,0.9445502758026123,0.955600380897522,58.44594933163559,"[23, 18, 14, 10]","[24, 23, 22, 21]","[95.83333333333333, 78.26086956521739, 63.63636363636363, 47.61904761904762]",0.846481724890614,24,28,0.8163265306122449,0.6808510638297872,0.8163265306122449,0.8163265306122449
427,1.0,1.0,1.0,100.00000000000004,"[8, 7, 6, 5]","[8, 7, 6, 5]","[100.0, 100.0, 100.0, 100.0]",1.0,8,8,1.0,1.0,1.0,1.0
428,1.0,1.0,1.0,100.00000000000004,"[7, 6, 5, 4]","[7, 6, 5, 4]","[100.0, 100.0, 100.0, 100.0]",1.0,7,7,1.0,1.0,1.0,1.0
429,0.952965497970581,0.9313554763793945,0.9420365691184998,60.54510441942143,"[32, 27, 20, 14]","[33, 32, 31, 30]","[96.96969696969697, 84.375, 64.51612903225806, 46.666666666666664]",0.8594048608885092,33,38,0.8484848484848486,0.65625,0.7605633802816901,0.7605633802816901
430,0.9563567042350769,0.9684694409370422,0.9623749256134033,72.31710450291074,"[37, 32, 24, 19]","[39, 38, 37, 36]","[94.87179487179488, 84.21052631578948, 64.86486486486487, 52.77777777777778]",1.0,39,37,0.8484848484848485,0.59375,0.7,0.7
431,0.9427339434623718,0.9456318020820618,0.9441806674003601,83.4452289722301,"[12, 10, 8, 6]","[12, 11, 10, 9]","[100.0, 90.9090909090909, 80.0, 66.66666666666667]",1.0,12,12,0.8571428571428572,0.6,0.7272727272727273,0.7272727272727273
432,0.9477035999298096,0.9416902661323547,0.9446873664855957,80.34284189446517,"[29, 25, 21, 18]","[30, 29, 28, 27]","[96.66666666666667, 86.20689655172414, 75.0, 66.66666666666667]",1.0,30,30,0.9433962264150944,0.7843137254901961,0.6909090909090909,0.6909090909090909
433,0.9803341627120972,0.9826428294181824,0.9803405404090881,62.93321993912831,"[16, 10, 8, 7]","[17, 16, 15, 14]","[94.11764705882354, 62.5, 53.333333333333336, 50.0]",1.0,17,16,0.9285714285714286,0.6923076923076923,0.7857142857142857,0.7857142857142857
434,0.9652609825134277,0.925112247467041,0.944760262966156,60.48107638726039,"[19, 14, 11, 8]","[19, 18, 17, 16]","[100.0, 77.77777777777777, 64.70588235294117, 50.0]",0.8539396656235351,19,22,0.7999999999999999,0.5454545454545454,0.7058823529411765,0.7058823529411765
435,0.9386844635009766,0.933057963848114,0.9358627796173096,32.17294420803808,"[6, 3, 1, 0]","[7, 6, 5, 4]","[85.71428571428571, 50.0, 20.0, 12.5]",1.0,7,7,0.6666666666666666,0.4000000000000001,0.6666666666666666,0.6666666666666666
436,0.9534220099449158,0.9452328085899353,0.9436270594596863,59.498900243242325,"[26, 20, 16, 13]","[32, 31, 30, 29]","[81.25, 64.51612903225806, 53.333333333333336, 44.827586206896555]",1.0,32,32,0.8214285714285715,0.6785714285714286,0.6551724137931035,0.6551724137931035
437,0.9207639694213867,0.899895429611206,0.9102100729942322,45.92328457994836,"[29, 19, 13, 11]","[38, 37, 36, 35]","[76.3157894736842, 51.351351351351354, 36.111111111111114, 31.428571428571427]",1.0,38,37,0.7647058823529412,0.48484848484848486,0.4705882352941177,0.4705882352941177
438,0.9269903898239136,0.9288239479064941,0.9279062151908875,31.834025389207437,"[12, 6, 4, 2]","[16, 15, 14, 13]","[75.0, 40.0, 28.571428571428573, 15.384615384615385]",0.9394130628134758,16,17,0.5806451612903226,0.41379310344827586,0.5806451612903226,0.5806451612903226
439,0.92181396484375,0.92200767993927,0.92191082239151,37.68930267756051,"[22, 14, 8, 4]","[27, 26, 25, 24]","[81.48148148148148, 53.84615384615385, 32.0, 16.666666666666668]",0.9636404443012863,27,28,0.7346938775510203,0.4444444444444444,0.6071428571428571,0.6071428571428571
440,0.9352565407752991,0.9025769233703613,0.9186261892318726,61.13664209090616,"[24, 17, 14, 12]","[25, 24, 23, 22]","[96.0, 70.83333333333333, 60.869565217391305, 54.54545454545455]",0.8869204367171574,25,28,0.7755102040816326,0.5106382978723404,0.6530612244897959,0.6530612244897959
441,0.9619436264038086,0.9010400772094727,0.9296159744262695,70.16035864257111,"[11, 9, 7, 6]","[13, 12, 11, 10]","[84.61538461538461, 75.0, 63.63636363636363, 60.0]",1.0,13,12,0.761904761904762,0.6666666666666665,0.7200000000000001,0.7200000000000001
442,0.9398062229156494,0.9449204206466675,0.9353405833244324,67.6563159074645,"[22, 19, 11, 8]","[22, 21, 20, 19]","[100.0, 90.47619047619048, 55.0, 42.10526315789474]",1.0,22,19,0.8717948717948718,0.6363636363636365,0.5454545454545454,0.5454545454545454
443,0.9554237723350525,0.9276840090751648,0.9413496255874634,67.37593619167731,"[18, 15, 10, 7]","[18, 17, 16, 15]","[100.0, 88.23529411764706, 62.5, 46.666666666666664]",0.9459594689067654,18,19,0.8125,0.6666666666666666,0.8125,0.8125
444,0.9095494747161865,0.895876407623291,0.894202470779419,31.358863879115315,"[22, 12, 6, 3]","[28, 27, 26, 25]","[78.57142857142857, 44.44444444444444, 23.076923076923077, 12.0]",1.0,28,23,0.6666666666666667,0.3272727272727273,0.4347826086956522,0.4347826086956522
445,0.8876681923866272,0.9302084445953369,0.9084405899047852,21.94409743742214,"[13, 8, 4, 2]","[26, 25, 24, 23]","[50.0, 32.0, 16.666666666666668, 8.695652173913043]",1.0,26,18,0.6976744186046512,0.48780487804878053,0.5581395348837209,0.5581395348837209
446,0.9661929607391357,0.9765783548355103,0.9713578820228577,67.04084766618305,"[15, 12, 8, 6]","[15, 14, 13, 12]","[100.0, 85.71428571428571, 61.53846153846154, 50.0]",0.9355069850316178,15,16,0.967741935483871,0.896551724137931,0.967741935483871,0.967741935483871
447,0.9999997615814209,0.9999997615814209,0.9999997615814209,100.00000000000004,"[8, 7, 6, 5]","[8, 7, 6, 5]","[100.0, 100.0, 100.0, 100.0]",1.0,8,8,1.0,1.0,1.0,1.0
448,0.9229648113250732,0.9177682399749756,0.920359194278717,54.17849867734083,"[31, 22, 14, 10]","[32, 31, 30, 29]","[96.875, 70.96774193548387, 46.666666666666664, 34.48275862068966]",0.9394130628134758,32,34,0.7796610169491527,0.4444444444444445,0.47457627118644075,0.47457627118644075
449,0.9752917289733887,0.9024214744567871,0.9344553351402283,73.2203426666618,"[19, 18, 16, 14]","[19, 18, 17, 16]","[100.0, 100.0, 94.11764705882354, 87.5]",0.7686205265937358,19,24,0.8421052631578947,0.7222222222222223,0.7368421052631577,0.7368421052631577
450,0.9497038125991821,0.9469372630119324,0.9483185410499573,61.69034543248988,"[19, 15, 12, 9]","[23, 22, 21, 20]","[82.6086956521739, 68.18181818181819, 57.142857142857146, 45.0]",1.0,23,22,0.8780487804878048,0.7428571428571429,0.8108108108108109,0.8108108108108109
451,0.9815849661827087,0.9613000154495239,0.9713366031646729,61.29752413741059,"[7, 5, 3, 2]","[7, 6, 5, 4]","[100.0, 83.33333333333333, 60.0, 50.0]",0.8668778997501817,7,8,0.923076923076923,0.7272727272727272,0.923076923076923,0.923076923076923
452,0.9464582800865173,0.9436728954315186,0.9440309405326843,61.28081331864041,"[14, 11, 8, 5]","[16, 15, 14, 13]","[87.5, 73.33333333333333, 57.142857142857146, 38.46153846153846]",1.0,16,16,0.8666666666666667,0.689655172413793,0.8387096774193549,0.8387096774193549
453,0.9616209864616394,0.9485082626342773,0.9550195932388306,83.05585859291081,"[27, 24, 23, 21]","[30, 29, 28, 27]","[90.0, 82.75862068965517, 82.14285714285714, 77.77777777777777]",1.0,30,30,0.9019607843137256,0.8571428571428572,0.6808510638297872,0.6808510638297872
454,0.9305945634841919,0.9394310712814331,0.9349918961524963,17.96071710171446,"[10, 5, 1, 0]","[14, 13, 12, 11]","[71.42857142857143, 38.46153846153846, 8.333333333333334, 4.545454545454546]",1.0,14,14,0.6666666666666667,0.2727272727272727,0.4999999999999999,0.4999999999999999
455,1.0,1.0,1.0,100.00000000000004,"[10, 9, 8, 7]","[10, 9, 8, 7]","[100.0, 100.0, 100.0, 100.0]",1.0,10,10,1.0,1.0,1.0,1.0
456,0.9342825412750244,0.901179313659668,0.9170734286308289,40.575872601319475,"[29, 19, 10, 7]","[32, 31, 30, 29]","[90.625, 61.29032258064516, 33.333333333333336, 24.137931034482758]",0.8824969025845955,32,36,0.7999999999999999,0.41379310344827586,0.4067796610169491,0.4067796610169491
457,0.9583956003189087,0.94595867395401,0.9521364569664001,27.44420184836015,"[15, 9, 4, 1]","[15, 14, 13, 12]","[100.0, 64.28571428571429, 30.76923076923077, 8.333333333333334]",0.7659283383646487,15,19,0.9032258064516129,0.6206896551724138,0.8387096774193549,0.8387096774193549
458,0.8841251134872437,0.8883963227272034,0.8862555623054504,42.1858434260497,"[28, 19, 11, 6]","[33, 32, 31, 30]","[84.84848484848484, 59.375, 35.483870967741936, 20.0]",0.9701515036966302,33,34,0.6885245901639343,0.4067796610169491,0.36065573770491804,0.36065573770491804
459,0.9426876306533813,0.9404257535934448,0.9415553212165833,63.013161432194686,"[33, 23, 17, 12]","[33, 32, 31, 30]","[100.0, 71.875, 54.83870967741935, 40.0]",1.0,33,31,0.9454545454545454,0.6792452830188679,0.7272727272727274,0.7272727272727274
460,0.9578083157539368,0.9916414022445679,0.9744312763214111,70.16879391277372,"[10, 8, 6, 4]","[11, 10, 9, 8]","[90.9090909090909, 80.0, 66.66666666666667, 50.0]",1.0,11,11,1.0,1.0,1.0,1.0
461,0.9643173217773438,0.9904671907424927,0.9772173762321472,61.79654585112238,"[11, 7, 5, 3]","[11, 10, 9, 8]","[100.0, 70.0, 55.55555555555556, 37.5]",1.0,11,9,0.8750000000000001,0.7142857142857143,0.8750000000000001,0.8750000000000001
462,0.9654074907302856,0.9228150844573975,0.9374355673789978,59.11602603314155,"[8, 6, 4, 3]","[9, 8, 7, 6]","[88.88888888888889, 75.0, 57.142857142857146, 50.0]",0.8948393168143697,9,10,0.7058823529411764,0.5333333333333333,0.7058823529411764,0.7058823529411764
463,0.9327178001403809,0.8700549602508545,0.9002973437309265,16.46334462922107,"[9, 5, 2, 1]","[12, 11, 10, 9]","[75.0, 45.45454545454545, 20.0, 11.11111111111111]",0.5580351457700471,12,19,0.5185185185185185,0.24000000000000005,0.4444444444444445,0.4444444444444445
464,0.9201089143753052,0.9073329567909241,0.909546971321106,30.70519567731272,"[21, 13, 8, 2]","[28, 27, 26, 25]","[75.0, 48.148148148148145, 30.76923076923077, 8.0]",1.0,28,28,0.693877551020408,0.29787234042553196,0.6122448979591837,0.6122448979591837
465,1.0,1.0,1.0,100.00000000000004,"[12, 11, 10, 9]","[12, 11, 10, 9]","[100.0, 100.0, 100.0, 100.0]",1.0,12,12,1.0,1.0,1.0,1.0
466,0.9219448566436768,0.9222053289413452,0.9216219782829285,46.575793908279884,"[14, 8, 6, 4]","[17, 16, 15, 14]","[82.3529411764706, 50.0, 40.0, 28.571428571428573]",1.0,17,17,0.7857142857142856,0.6153846153846153,0.5333333333333333,0.5333333333333333
467,0.9596920013427734,0.9487459659576416,0.9541876316070557,68.43326720739611,"[46, 38, 29, 22]","[49, 48, 47, 46]","[93.87755102040816, 79.16666666666667, 61.702127659574465, 47.82608695652174]",1.0,49,49,0.9318181818181819,0.6744186046511628,0.7727272727272727,0.7727272727272727
468,0.9841545820236206,0.9782077074050903,0.9811721444129944,69.94400212295213,"[23, 19, 15, 11]","[24, 23, 22, 21]","[95.83333333333333, 82.6086956521739, 68.18181818181819, 52.38095238095238]",0.9591894571091382,24,25,0.8372093023255814,0.6829268292682926,0.8372093023255814,0.8372093023255814
469,0.9510369300842285,0.9302310943603516,0.9355076551437378,46.96893727219938,"[21, 13, 9, 6]","[22, 21, 20, 19]","[95.45454545454545, 61.904761904761905, 45.0, 31.57894736842105]",0.8725252928694237,22,25,0.888888888888889,0.6046511627906976,0.7111111111111111,0.7111111111111111
470,0.8715121746063232,0.8785316348075867,0.8750077486038208,32.24015314346961,"[32, 20, 10, 5]","[43, 42, 41, 40]","[74.4186046511628, 47.61904761904762, 24.390243902439025, 12.5]",1.0,43,43,0.7105263157894737,0.43243243243243246,0.39473684210526316,0.39473684210526316
471,0.9999999403953552,0.9999999403953552,0.9999999403953552,100.00000000000004,"[8, 7, 6, 5]","[8, 7, 6, 5]","[100.0, 100.0, 100.0, 100.0]",1.0,8,8,1.0,1.0,1.0,1.0
472,0.9388619661331177,0.9413292407989502,0.9314491748809814,32.46679154750989,"[7, 4, 2, 1]","[10, 9, 8, 7]","[70.0, 44.44444444444444, 25.0, 14.285714285714286]",1.0,10,10,0.7142857142857143,0.5,0.7142857142857143,0.7142857142857143
473,0.9523792266845703,0.9531472325325012,0.9527631402015686,89.64929334162262,"[21, 20, 18, 15]","[22, 21, 20, 19]","[95.45454545454545, 95.23809523809524, 90.0, 78.94736842105263]",1.0,22,22,0.9230769230769231,0.7058823529411765,0.8205128205128205,0.8205128205128205
474,1.0,1.0,1.0,100.00000000000004,"[10, 9, 8, 7]","[10, 9, 8, 7]","[100.0, 100.0, 100.0, 100.0]",1.0,10,10,1.0,1.0,1.0,1.0
475,0.8820537328720093,0.8712570667266846,0.8749628663063049,21.85787141862068,"[21, 11, 3, 1]","[25, 24, 23, 22]","[84.0, 45.833333333333336, 13.043478260869565, 4.545454545454546]",1.0,25,22,0.6190476190476191,0.25,0.47619047619047616,0.47619047619047616
476,0.967997133731842,0.9740248918533325,0.9673192501068115,69.41268297866861,"[19, 15, 13, 11]","[22, 21, 20, 19]","[86.36363636363636, 71.42857142857143, 65.0, 57.89473684210526]",1.0,22,20,0.7804878048780488,0.5882352941176471,0.7317073170731707,0.7317073170731707
477,0.8918997645378113,0.8702694773674011,0.8809518814086914,34.67137177443029,"[32, 20, 10, 4]","[38, 37, 36, 35]","[84.21052631578948, 54.054054054054056, 27.77777777777778, 11.428571428571429]",1.0,38,30,0.6075949367088607,0.33766233766233766,0.4415584415584416,0.4415584415584416
478,0.9336389303207397,0.897148609161377,0.9112160205841064,28.433998077365537,"[18, 11, 5, 2]","[22, 21, 20, 19]","[81.81818181818181, 52.38095238095238, 25.0, 10.526315789473685]",0.8725252928694237,22,25,0.6222222222222222,0.372093023255814,0.6222222222222222,0.6222222222222222
479,0.9437309503555298,0.9350801706314087,0.9393856525421143,76.34799194800357,"[33, 29, 25, 20]","[34, 33, 32, 31]","[97.05882352941177, 87.87878787878788, 78.125, 64.51612903225806]",0.9428731438548749,34,36,0.8064516129032258,0.7333333333333333,0.6774193548387096,0.6774193548387096
480,0.9356194734573364,0.9494186639785767,0.9366006255149841,48.82129975890818,"[23, 16, 11, 8]","[29, 28, 27, 26]","[79.3103448275862, 57.142857142857146, 40.74074074074074, 30.76923076923077]",1.0,29,25,0.7083333333333334,0.4782608695652174,0.5581395348837209,0.5581395348837209
481,0.9508273601531982,0.8959896564483643,0.9225943088531494,37.78367677738884,"[25, 21, 14, 10]","[26, 25, 24, 23]","[96.15384615384616, 84.0, 58.333333333333336, 43.47826086956522]",0.5616237838971456,26,41,0.7368421052631579,0.6071428571428571,0.6896551724137931,0.6896551724137931
482,0.9713677167892456,0.9713677167892456,0.9713677167892456,71.75852914772133,"[10, 7, 6, 5]","[11, 10, 9, 8]","[90.9090909090909, 70.0, 66.66666666666667, 62.5]",1.0,11,11,0.9,0.6666666666666666,0.9,0.9
483,0.9636853337287903,0.9350001215934753,0.9409061670303345,52.3122368913534,"[5, 4, 2, 0]","[5, 4, 3, 2]","[100.0, 100.0, 66.66666666666667, 25.0]",0.8187307530779819,5,6,0.888888888888889,0.5714285714285715,0.888888888888889,0.888888888888889
484,0.9270274639129639,0.9067380428314209,0.9167704582214355,59.42836200395664,"[29, 24, 16, 11]","[33, 32, 31, 30]","[87.87878787878788, 75.0, 51.61290322580645, 36.666666666666664]",1.0,33,30,0.7719298245614034,0.5454545454545454,0.5538461538461539,0.5538461538461539
485,0.9877992272377014,0.9917230606079102,0.9814121723175049,86.94417438899828,"[9, 8, 6, 4]","[9, 8, 7, 6]","[100.0, 100.0, 85.71428571428571, 66.66666666666667]",1.0,9,8,1.0,1.0,1.0,1.0
486,0.929097056388855,0.9071422219276428,0.9130082130432129,61.07574044973379,"[26, 22, 16, 10]","[30, 29, 28, 27]","[86.66666666666667, 75.86206896551724, 57.142857142857146, 37.03703703703704]",1.0,30,25,0.6808510638297872,0.40740740740740744,0.5106382978723404,0.5106382978723404
487,0.9462525248527527,0.9686354398727417,0.9573131799697876,86.11514000752614,"[44, 44, 38, 32]","[47, 46, 45, 44]","[93.61702127659575, 95.65217391304348, 84.44444444444444, 72.72727272727273]",1.0,47,46,0.8571428571428571,0.7631578947368423,0.7692307692307693,0.7692307692307693
488,0.9522370100021362,0.9353222846984863,0.943703830242157,23.58969193634153,"[10, 5, 2, 1]","[12, 11, 10, 9]","[83.33333333333333, 45.45454545454545, 20.0, 11.11111111111111]",0.7788007830714049,12,15,0.8,0.5217391304347826,0.7199999999999999,0.7199999999999999
489,0.9423539638519287,0.9100223779678345,0.9259060025215149,34.224037648141994,"[16, 10, 5, 3]","[19, 18, 17, 16]","[84.21052631578948, 55.55555555555556, 29.41176470588235, 18.75]",0.8539396656235351,19,22,0.8947368421052632,0.6111111111111113,0.6842105263157895,0.6842105263157895
490,0.9342723488807678,0.9422557353973389,0.9382470846176147,27.09198854675628,"[8, 4, 2, 1]","[12, 11, 10, 9]","[66.66666666666667, 36.36363636363637, 20.0, 11.11111111111111]",1.0,12,11,0.6666666666666666,0.2105263157894737,0.47619047619047616,0.47619047619047616
491,0.9651961922645569,0.942673921585083,0.9538021087646484,75.4506780835705,"[24, 19, 17, 15]","[26, 25, 24, 23]","[92.3076923076923, 76.0, 70.83333333333333, 65.21739130434783]",1.0,26,24,0.8163265306122449,0.6341463414634148,0.7346938775510203,0.7346938775510203
492,0.9280246496200562,0.9390294551849365,0.9334946274757385,28.19194592715109,"[27, 14, 7, 3]","[35, 34, 33, 32]","[77.14285714285714, 41.1764705882353, 21.21212121212121, 9.375]",1.0,35,34,0.7017543859649122,0.4,0.5614035087719298,0.5614035087719298
493,0.9700061678886414,0.9651936292648315,0.9651936292648315,57.73502691896257,"[10, 7, 4, 2]","[10, 9, 8, 7]","[100.0, 77.77777777777777, 50.0, 28.571428571428573]",1.0,10,10,0.8333333333333333,0.7,0.8181818181818182,0.8181818181818182
494,0.9834344387054443,0.9451638460159302,0.9639194011688232,96.71682101338351,"[11, 10, 9, 7]","[11, 10, 9, 8]","[100.0, 100.0, 100.0, 87.5]",1.0,11,11,0.8000000000000002,0.7777777777777778,0.8000000000000002,0.8000000000000002
495,0.9824398159980774,0.9824398756027222,0.9824398159980774,29.50234363196403,"[10, 6, 2, 0]","[11, 10, 9, 8]","[90.9090909090909, 60.0, 22.22222222222222, 6.25]",1.0,11,11,0.7,0.4166666666666667,0.7,0.7
496,1.0,1.0,1.0,100.00000000000004,"[6, 5, 4, 3]","[6, 5, 4, 3]","[100.0, 100.0, 100.0, 100.0]",1.0,6,6,1.0,1.0,1.0,1.0
497,0.9500291347503662,0.9463068246841431,0.9481643438339233,81.70374865446173,"[28, 24, 21, 18]","[29, 28, 27, 26]","[96.55172413793103, 85.71428571428571, 77.77777777777777, 69.23076923076923]",1.0,29,27,0.8444444444444444,0.6938775510204083,0.8235294117647058,0.8235294117647058
498,0.9872564077377319,0.9340806007385254,0.9599326848983765,50.66641486392108,"[6, 5, 3, 1]","[6, 5, 4, 3]","[100.0, 100.0, 75.0, 33.333333333333336]",0.7165313105737893,6,8,0.8333333333333333,0.6,0.8333333333333333,0.8333333333333333
499,0.9034358859062195,0.8934322595596313,0.8971152901649475,28.755838200176385,"[20, 12, 6, 2]","[27, 26, 25, 24]","[74.07407407407408, 46.15384615384615, 24.0, 8.333333333333334]",1.0,27,24,0.6511627906976745,0.3636363636363636,0.6046511627906976,0.6046511627906976
500,0.9148482084274292,0.9078354239463806,0.9089619517326355,36.23416060608697,"[30, 18, 13, 8]","[44, 43, 42, 41]","[68.18181818181819, 41.86046511627907, 30.952380952380953, 19.51219512195122]",1.0,44,33,0.7714285714285714,0.4444444444444444,0.6216216216216216,0.6216216216216216
501,0.9716653823852539,0.9793477058410645,0.975491464138031,41.11336169005198,"[6, 4, 2, 1]","[8, 7, 6, 5]","[75.0, 57.142857142857146, 33.333333333333336, 20.0]",1.0,8,7,0.7692307692307692,0.5454545454545454,0.7692307692307692,0.7692307692307692
502,0.9774947762489319,0.9718183279037476,0.9706142544746399,63.491171623693305,"[17, 13, 9, 6]","[18, 17, 16, 15]","[94.44444444444444, 76.47058823529412, 56.25, 40.0]",1.0,18,17,0.8125,0.5882352941176471,0.7777777777777778,0.7777777777777778
503,0.98585045337677,0.9747854471206665,0.9719579219818115,69.79962505377013,"[16, 12, 9, 6]","[16, 15, 14, 13]","[100.0, 80.0, 64.28571428571429, 46.15384615384615]",1.0,16,15,0.9090909090909091,0.7096774193548386,0.8484848484848485,0.8484848484848485
504,0.9044174551963806,0.8961961269378662,0.9002348780632019,55.21721948967424,"[27, 20, 13, 10]","[31, 30, 29, 28]","[87.09677419354838, 66.66666666666667, 44.827586206896555, 35.714285714285715]",1.0,31,28,0.75,0.5925925925925927,0.5357142857142857,0.5357142857142857
505,0.9384549856185913,0.9242895245552063,0.9313183426856995,49.385277270209265,"[16, 11, 8, 6]","[20, 19, 18, 17]","[80.0, 57.89473684210526, 44.44444444444444, 35.294117647058826]",0.951229424500714,20,21,0.6857142857142857,0.48484848484848486,0.6857142857142857,0.6857142857142857
506,0.9587100744247437,0.9298686385154724,0.9440691471099854,68.99409025740734,"[30, 25, 21, 16]","[31, 30, 29, 28]","[96.7741935483871, 83.33333333333333, 72.41379310344827, 57.142857142857146]",0.9077609612738833,31,34,0.8235294117647058,0.6666666666666667,0.7647058823529413,0.7647058823529413
